PharmGKB Accession Id	Name	Generic Names	Trade Names	Brand Mixtures	Type	Cross-references	SMILES	External Vocabulary
PA451170	pseudoephedrine		Afrin,Afrinol,Balminil Decongestant Syrup,Benylin Decongestant,Besan,Cenafed,Chlor-Trimeton,D-Isoephedrine,D-Pseudoephedrine,Decofed,Dimetapp Decongestant,Dimetapp Decongestant Pediatric Drops,Drixoral N.D.,Drixoral Nasal Decongestant,Efidac 24,Efidac 24 Pseudoephedrine Hcl,Efidac/24,Eltor 120,Genaphed,Isoephedrine,Maxenal,Myfedrine,Novafed,Pedia Care,Pseudo,Pseudo 60's,Pseudo-12,Pseudoefedrina [INN-Spanish],Pseudoephedrine D-Form,Pseudoephedrine Ephedrine,Pseudoephedrine Hcl,Pseudoephedrinum [INN-Latin],Psi-Ephedrin,Psi-Ephedrine,Robidrine,Sudafed,Sudafed 12 Hour,Sudafed Decongestant,Sudafed Decongestant 12 Hour,Sudafed Decongestant Extra Strength,Trans-Ephedrine,Triaminic AM Decongestant Formula,Triaminic Infant Oral Decongestant Drops	"Actifed DM Syrup (Dextromethorphan Hydrobromide + Pseudoephedrine Hydrochloride + Triprolidine Hydrochloride)","Actifed DM Tablets (Dextromethorphan Hydrobromide + Pseudoephedrine Hydrochloride + Triprolidine Hydrochloride)","Actifed Plus Caplet (Acetaminophen + Pseudoephedrine Hydrochloride + Triprolidine Hydrochloride)","Actifed Syrup (Pseudoephedrine Hydrochloride + Triprolidine Hydrochloride)","Actifed Tablets (Pseudoephedrine Hydrochloride + Triprolidine Hydrochloride)","Allergy Sinus Medication - Caplet (Acetaminophen + Chlorpheniramine Maleate + Pseudoephedrine Hydrochloride)","Benadryl Decongestant Tablets (Diphenhydramine Hydrochloride + Pseudoephedrine Hydrochloride)","Benylin 4 Flu - Syrup (Acetaminophen + Dextromethorphan Hydrobromide + Guaifenesin + Pseudoephedrine Hydrochloride)","Benylin Codeine 3.3mg de Syr (Codeine Phosphate + Guaifenesin + Pseudoephedrine Hydrochloride)","Bronchodex Pediatrique (Dextromethorphan Hydrobromide + Guaifenesin + Pheniramine Maleate + Pseudoephedrine Hydrochloride)","Calmylin #2 Syr (Dextromethorphan Hydrobromide + Pseudoephedrine Hydrochloride)","Calmylin #3 Syr (Dextromethorphan Hydrobromide + Guaifenesin + Pseudoephedrine Hydrochloride)","Calmylin Codeine D-E Syr (Codeine Phosphate + Guaifenesin + Pseudoephedrine Hydrochloride)","Calmylin Cough and Flu Liq (Acetaminophen + Dextromethorphan Hydrobromide + Guaifenesin + Pseudoephedrine Hydrochloride)","Calmylin Pediatric Syrup (Dextromethorphan Hydrobromide + Pseudoephedrine Hydrochloride)","Centracol Pediatrique - Syr (Dextromethorphan Hydrobromide + Guaifenesin + Pheniramine Maleate + Pseudoephedrine Hydrochloride)","Children's Tussin Cough Medicine DM Antitussive Decongestant (Dextromethorphan Hydrobromide + Pseudoephedrine Hydrochloride)","Children's Tylenol Allergy - D Chewable Tablets (Acetaminophen + Diphenhydramine Hydrochloride + Pseudoephedrine Hydrochloride)","Children's Tylenol Allergy-D Suspension (Acetaminophen + Diphenhydramine Hydrochloride + Pseudoephedrine Hydrochloride)","Children's Tylenol Cold Liquid (Acetaminophen + Chlorpheniramine Maleate + Pseudoephedrine Hydrochloride)","Children's Tylenol Cold Liquid with DM (Acetaminophen + Chlorpheniramine Maleate + Dextromethorphan Hydrobromide + Pseudoephedrine Hydrochloride)","Children's Tylenol Sinus Chewable Tablet (Acetaminophen + Pseudoephedrine Hydrochloride)","Clarinex-D 12 Hour Extended Release Tablets (desloratadine + pseudoephedrine)","Claritin Allergy + Sinus Extra Strength (Loratadine + Pseudoephedrine Sulfate)","Cold/Flu Relief (Acetaminophen + Dextromethorphan Hydrobromide + Pseudoephedrine Hydrochloride)","Contac Day & Night Sinus/Allergy Caplet (Acetaminophen + Diphenhydramine Hydrochloride + Pseudoephedrine Hydrochloride)","Contac-C Ext.Stren.Night Time Cough,Cold&Flu (Acetaminophen + Diphenhydramine Hydrochloride + Pseudoephedrine Hydrochloride)","Cotrifed (Codeine Phosphate + Pseudoephedrine Hydrochloride + Triprolidine Hydrochloride)","Cough Syr W.Cod. Pseudoephed.Hcl Guaifenesin (Codeine Phosphate + Guaifenesin + Pseudoephedrine Hydrochloride)","Cough Syrup DM Decongestant (Dextromethorphan Hydrobromide + Pseudoephedrine Hydrochloride)","Cough Syrup DM Decongestant Expectorant (Dextromethorphan Hydrobromide + Guaifenesin + Pseudoephedrine Hydrochloride)","Cough Syrup DM Decongestant for Children (Dextromethorphan Hydrobromide + Pseudoephedrine Hydrochloride)","Cough Syrup DM-D-E (Dextromethorphan Hydrobromide + Guaifenesin + Pseudoephedrine Hydrochloride)","Cough and Flu Syrup (Acetaminophen + Dextromethorphan Hydrobromide + Guaifenesin + Pseudoephedrine Hydrochloride)","DM Cough Syrup Decongestant (Dextromethorphan Hydrobromide + Pseudoephedrine Hydrochloride)","DM Plus Decongestant Cough Syrup (Dextromethorphan Hydrobromide + Pseudoephedrine Hydrochloride)","DM Plus Decongestant Plus Expector.Ex.St.Syr (Dextromethorphan Hydrobromide + Guaifenesin + Pseudoephedrine Hydrochloride)","DM Plus Decongestant Plus Expectorant Cough Syrup (Dextromethorphan Hydrobromide + Guaifenesin + Pseudoephedrine Hydrochloride)","DM-D-Expectorant Cough and Cold Syrup (Dextromethorphan Hydrobromide + Guaifenesin + Pseudoephedrine Hydrochloride)","Demdec Syr (Dextromethorphan Hydrobromide + Pseudoephedrine Hydrochloride)","Dimetapp Children's Cough and Cold Liquid (Dextromethorphan Hydrobromide + Pseudoephedrine Hydrochloride)","Dimetapp Cold and Sinus Caplets (Ibuprofen + Pseudoephedrine Hydrochloride)","Dristan Sinus Caplets (Ibuprofen + Pseudoephedrine Hydrochloride)","Extra Strength Allergy Plus Sinus Relief (Acetaminophen + Chlorpheniramine Maleate + Pseudoephedrine Hydrochloride)","Extra Strength Allergy Sinus Medication (Acetaminophen + Chlorpheniramine Maleate + Pseudoephedrine Hydrochloride)","Extra Strength Cold Medication Daytime Rlf (Acetaminophen + Dextromethorphan Hydrobromide + Pseudoephedrine Hydrochloride)","Extra Strength Daytime Cold Relief-Caplet (Acetaminophen + Dextromethorphan Hydrobromide + Pseudoephedrine Hydrochloride)","Extra Strength Nighttime Cold Relief-Caplet (Acetaminophen + Chlorpheniramine Maleate + Dextromethorphan Hydrobromide + Pseudoephedrine Hydrochloride)","Extra Strength Sinus Medication-Caplet (Acetaminophen + Pseudoephedrine Hydrochloride)","Extra Strength Sinus Relief-Caplet (Acetaminophen + Pseudoephedrine Hydrochloride)","Extra Strength Tylenol Cold and Flu Powder (Acetaminophen + Chlorpheniramine Maleate + Dextromethorphan Hydrobromide + Pseudoephedrine Hydrochloride)","Extra Strength Tylenol Sinus Nighttime Caplet (Acetaminophen + Doxylamine Succinate + Pseudoephedrine Hydrochloride)","Ibuprofen and Pseudoephedrine (Ibuprofen + Pseudoephedrine Hydrochloride)","Koffex DM + Decongestant + Expectorant (Dextromethorphan Hydrobromide + Guaifenesin + Pseudoephedrine Hydrochloride)","Koffex DM + Decongestant + Expectorant Extra Strength (Dextromethorphan Hydrobromide + Guaifenesin + Pseudoephedrine Hydrochloride)","Koffex DM + Decongestant Syrup (Dextromethorphan Hydrobromide + Pseudoephedrine Hydrochloride)","Koffex DM-D-E - Liq (Dextromethorphan Hydrobromide + Guaifenesin + Pseudoephedrine Hydrochloride)","Medicament Sinus Personnel Ex-Fort Caplet (Acetaminophen + Pseudoephedrine Hydrochloride)","Medicament Sinus Personnel Reg Caplet (Acetaminophen + Pseudoephedrine Hydrochloride)","Nasal Decongestant Antihistamine (Pseudoephedrine Hydrochloride + Triprolidine Hydrochloride)","Neo Citran Daycaps Extra Strength - Caplet (Acetaminophen + Dextromethorphan Hydrobromide + Pseudoephedrine Hydrochloride)","Nighttime Cold and Flu Liquid Capsules (Acetaminophen + Dextromethorphan Hydrobromide + Doxylamine Succinate + Pseudoephedrine Hydrochloride)","Nighttime Cold and Flu Relief (Acetaminophen + Dextromethorphan Hydrobromide + Doxylamine Succinate + Pseudoephedrine Hydrochloride)","Nitetime Cold Medicine (Acetaminophen + Dextromethorphan Hydrobromide + Doxylamine Succinate + Pseudoephedrine Hydrochloride)","Novahistex DM Expectorant with Decongestant (Dextromethorphan Hydrobromide + Guaifenesin + Pseudoephedrine Hydrochloride)","Novahistex DM with Decongestant (Dextromethorphan Hydrobromide + Pseudoephedrine Hydrochloride)","Novahistex Expectorant with Decongestant (Guaifenesin + Pseudoephedrine Hydrochloride)","Novahistine DM Expectorant with Decongestant (Dextromethorphan Hydrobromide + Guaifenesin + Pseudoephedrine Hydrochloride)","Novahistine DM with Decongestant - Liq (Dextromethorphan Hydrobromide + Pseudoephedrine Hydrochloride)","Nyquil Liquicaps (Acetaminophen + Dextromethorphan Hydrobromide + Doxylamine Succinate + Pseudoephedrine Hydrochloride)","Once-a-Day Benylin Cold Cap (Chlorpheniramine Maleate + Pseudoephedrine Hydrochloride)","Pediatric Cough Syrup (Dextromethorphan Hydrobromide + Pseudoephedrine Hydrochloride)","Personnelle DM Syr (Dextromethorphan Hydrobromide + Pseudoephedrine Hydrochloride)","Promatussin DM Adult Formula Syr (Dextromethorphan Hydrobromide + Promethazine Hydrochloride + Pseudoephedrine Hydrochloride)","Promatussin DM Children Formula (Dextromethorphan Hydrobromide + Promethazine Hydrochloride + Pseudoephedrine Hydrochloride)","Pulmosirum Decongestionnant Sirop (Beechwood Creosote + Cocillana + Eucalyptus + Guaiacol + Ipecac + Lobelia Inflata + Menthol + Myroxylon Balsamum + Pseudoephedrine Hydrochloride + White Pine)","Reg.Str.Cold Medic. (Night Time Relief)Caplet (Acetaminophen + Chlorpheniramine Maleate + Dextromethorphan Hydrobromide + Pseudoephedrine Hydrochloride)","Regular Strength Cold Medication (Daytime R.) (Acetaminophen + Dextromethorphan Hydrobromide + Pseudoephedrine Hydrochloride)","Regular Strength Sinus Medication (Acetaminophen + Pseudoephedrine Hydrochloride)","Regular Strength Sinus Medication-Caplet (Acetaminophen + Pseudoephedrine Hydrochloride)","Regular Strength Tylenol Cold Chest Congestion (Acetaminophen + Dextromethorphan Hydrobromide + Guaifenesin + Pseudoephedrine Hydrochloride)","Regular Strength Tylenol Cold and Flu Powder (Acetaminophen + Chlorpheniramine Maleate + Dextromethorphan Hydrobromide + Pseudoephedrine Hydrochloride)","Regular Strength Tylenol Cough Suspension with Decongestant (Acetaminophen + Dextromethorphan Hydrobromide + Pseudoephedrine Hydrochloride)","Robitussin Honey Cough and Cold (Dextromethorphan Hydrobromide + Pseudoephedrine Hydrochloride)","Robitussin Honey Flu (Acetaminophen + Dextromethorphan Hydrobromide + Pseudoephedrine Hydrochloride)","Sinus, Pain & Nasal Congest Relief Caplet (Acetaminophen + Pseudoephedrine Hydrochloride)","Sinutab N.T. Regular Strength Caplets (Acetaminophen + Diphenhydramine Hydrochloride + Pseudoephedrine Hydrochloride)","Sudafed Cold and Cough Extra Strength Caplet (Acetaminophen + Dextromethorphan Hydrobromide + Pseudoephedrine Hydrochloride)","Sudafed Cold and Flu Gel Caps (Acetaminophen + Dextromethorphan Hydrobromide + Guaifenesin + Pseudoephedrine Hydrochloride)","Sudafed DM (Dextromethorphan Hydrobromide + Pseudoephedrine Hydrochloride)","Sudafed Head Cold and Sinus Extra Strength Caplets (Acetaminophen + Pseudoephedrine Hydrochloride)","Sudafed Sinus Extra Strength (Acetaminophen + Pseudoephedrine Hydrochloride)","Theraflu Flu Cold and Cough Medicine (Acetaminophen + Chlorpheniramine Maleate + Dextromethorphan Hydrobromide + Pseudoephedrine Hydrochloride)","Triaminic Cold and Allergy (Chlorpheniramine Maleate + Pseudoephedrine Hydrochloride)","Triaminic DM Expectorant Syr (Chlorpheniramine Maleate + Dextromethorphan Hydrobromide + Guaifenesin + Pseudoephedrine Hydrochloride)","Triaminic DM Plus Decongestant Syrup (Dextromethorphan Hydrobromide + Pseudoephedrine Hydrochloride)","Triaminic DM+Decongestant Liqui-Gels Capsules (Dextromethorphan Hydrobromide + Pseudoephedrine Hydrochloride)","Triaminic Decongest+Expect Liqui-Gels Cap (Guaifenesin + Pseudoephedrine Hydrochloride)","Triaminic Expectorant Syr (Chlorpheniramine Maleate + Guaifenesin + Pseudoephedrine Hydrochloride)","Triaminicol DM Syrup (Chlorpheniramine Maleate + Dextromethorphan Hydrobromide + Pseudoephedrine Hydrochloride)","Triprofed Tab (Pseudoephedrine Hydrochloride + Triprolidine Hydrochloride)","Tussin Cough Medicine DM Antitussive Expectorant Decongestant (Dextromethorphan Hydrobromide + Guaifenesin + Pseudoephedrine Hydrochloride)",	Drug/Small Molecule	TTD:DAP000195,chebi:51209,chemSpider:6761,dpd:2239134,drugBank:DB00852,iupharLigand:556,ndc:11822-0054-6,pubChemCompound:7028,pubChemSubstance:150051,pubChemSubstance:46508190,url:http://en.wikipedia.org/wiki/Pseudoephedrine	C[C@@H]([C@H](c1ccccc1)O)NC	ATC:R01BA(Sympathomimetics)
PA451182	pyrazinamide	PZA,Pirazimida,Pirazinamid,Pyrazinamdie,Pyrazine carboxylamide,Pyrazineamide,Pyrazinecarboxamide,Pyrazinecarboxylic acid amide,Pyrazinoic acid amide	Aldinamid,Aldinamide,Braccopiral,Corsazinmid,Dipimide,Eprazin,Farmizina,Isopas,Lynamide,Novamid,Pezetamid,Piraldina,Pirilene,Prazina,Pyrafat,Pyramide,Pyrazide,Pyrazinamide BP 2000,Rifater,Rozide,Tebrazid,Tebrazio,Unipyranamide,Zinamide,Zinastat,pms-Pyrazinamide	"Rifater - Tab (Isoniazid + Pyrazinamide + Rifampin)",	Drug/Small Molecule	TTD:DAP000660,chebi:8656,chemSpider:1017,dpd:618810,drugBank:DB00339,keggCompound:C01956,keggDrug:D00144,ndc:55806-012-02,pubChemCompound:1046,pubChemSubstance:46507478,pubChemSubstance:5057,url:http://en.wikipedia.org/wiki/Pyrazinamide	c1cnc(cn1)C(=O)N	ATC:J04AK(Other drugs for treatment of tuberculosis)
PA451185	pyridostigmine	Pyridine N-Oxide,Pyridostigmine Bromide,Pyridostigmine Bromine,Pyridostigminum	Mestinon,Mestinon-SR,Regonol		Drug/Small Molecule	TTD:DNC001171,bindingDb:50018231,chemSpider:4817,dpd:869953,drugBank:DB00545,keggCompound:C07410,keggDrug:D00487,ndc:0115-3511-01,pubChemCompound:4991,pubChemSubstance:46506129,pubChemSubstance:9614,url:http://en.wikipedia.org/wiki/Pyridostigmine	C[n+]1cccc(c1)OC(=O)N(C)C	ATC:N07AA(Anticholinesterases)
PA451193	pyrimethamine	CD,Chloridin,Chloridine,Chloridyn,Diaminopyritamin,Ethylpyrimidine,Pirimetamin,Pirimetamina,Primethamine,Pyremethamine,Pyrimethamin,Pyrimethamine Hcl	Darachlor,Daraclor,Darapram,Daraprim,Daraprime,Disulone,Erbaprelina,Fansidar,Khloridin,Malacid,Malocid,Malocide,Maloprim,Pirimecidan,Tindurin,Tinduring	"Fansidar Tablets (Pyrimethamine + Sulfadoxine)","Quinnoxine-S (Pyrimethamine + Sulfaquinoxaline)","Sulfaquinoxaline-S Liq (Pyrimethamine + Sulfaquinoxaline)",	Drug/Small Molecule	HET:CP6,TTD:DAP000633,bindingDb:18512,chebi:8673,chemSpider:4819,dpd:4774,drugBank:DB00205,keggCompound:C07391,keggDrug:D00488,ndc:0173-0201-55,pdb:CP6,pubChemCompound:4993,pubChemSubstance:46505987,pubChemSubstance:9595,url:http://en.wikipedia.org/wiki/Pyrimethamine	CCc1c(c(nc(n1)N)N)c2ccc(cc2)Cl	ATC:P01BD(Diaminopyrimidines)
PA451201	quetiapine		Quetiapin hemifumarate,Quetiapine fumarate,Quetiapine hemifumarate,Seroquel,Seroquel XR		Drug/Small Molecule	TTD:DAP000001,chebi:8707,chemSpider:4827,dpd:2240862,drugBank:DB01224,iupharLigand:50,keggCompound:C07397,ndc:0310-0275-10,pubChemCompound:5002,pubChemSubstance:46504800,pubChemSubstance:9601,url:http://en.wikipedia.org/wiki/Quetiapine	c1ccc2c(c1)C(=Nc3ccccc3S2)N4CCN(CC4)CCOCCO	ATC:N05AH(Diazepines, oxazepines and thiazepines),MeSH:C069541(quetiapine)
PA451205	quinapril	Quinapril Hcl,Quinapril Hydrochloride,Quinaprilum [Latin]	Accupril,Accuprin,Accupro,Acequin,Acuitel,Korec,Quinazil		Drug/Small Molecule	TTD:DAP000588,chebi:8713,chemSpider:49565,dpd:1947672,drugBank:DB00881,keggCompound:C07398,keggDrug:D03752,ndc:0378-1117-77,pubChemCompound:54892,pubChemSubstance:46506309,pubChemSubstance:9602,url:http://en.wikipedia.org/wiki/Quinapril	CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2Cc3ccccc3C[C@H]2C(=O)O	ATC:C09AA(ACE inhibitors, plain),MeSH:C041125(quinapril)
PA451209	quinidine	Quinidine Gluconate,Quinidine Sulfate	Apo-Quinidine,Biquin Durules,Cardioquin,Chinidin,Cin-Quin,Coccinine,Conchinin,Conchinine,Conquinine,Duraquin,Kinidin,Novoquinidin,Pitayin,Pitayine,Quin-Release,Quinact,Quinaglute,Quinaglute Dura-Tabs,Quinalan,Quinate,Quinatime,Quindine,Quinicardine,Quinidex,Quinidex Extentabs,Quinora		Drug/Small Molecule	TTD:DAP000515,chebi:28593,chemSpider:389880,dpd:497525,drugBank:DB00908,iupharLigand:2342,keggCompound:C06527,ndc:53489-459-02,pubChemCompound:441074,pubChemSubstance:46505356,pubChemSubstance:8758,url:http://en.wikipedia.org/wiki/Quinidine	COc1ccc2c(c1)c(ccn2)[C@@H]([C@@H]3CC4CCN3C[C@H]4C=C)O	ATC:C01BA(Antiarrhythmics, class Ia),MeSH:C016713(quinidine gluconate)
PA451213	quinine	6'-Methoxycinchonidine,6'-Methoxycinchonine,Quinine sulfate,Quinine, Anhydrous,Quinineanhydrous,Quinoline Alkaloid	Aflukin,Chinin,Chinine,Coco-Quinine,Quinine Dab	"Holis 12 Pr (Aloe + Citrullus Colocynthis + Gamboge + Podophyllum + Quinine + White Hellebore Root)","Holis 21 (Castanea Vesca + Citrullus Colocynthis + Ipecac + Nitric Acid + Quinine + Silver Nitrate)","Holis 22 (Carbon Disulfide + Chenopodium Ambrosioides + Quinine Sulfate + Tobacco)","Holis 73 (Asafetida + Charcoal Activated + Gratiola Officinalis + Lycopodium Clavatum + Magnesium Carbonate + Potassium Carbonate + Quinine + Silver Nitrate)","Holis 78 (Aconitinum + Cedron + Citrullus Colocynthis + Hypericum Perforatum + Plantago Major + Quinine + Quinine Sulfate)","Holis 82 (Acetic Acid + Asafetida + Charcoal Activated + Magnesium Carbonate + Potassium Carbonate + Quinine + Radish + Silver Nitrate)","Salzmann Product M-1 Malena (Potassium Nitrate + Potassium Phosphate Dibasic + Quinine Sulfate + Sodium Chloride + Sodium Sulfate + Sodium Sulfite)","Thc Complex #57 (Arnica Montana + Barium Carbonate + Belladonna + Carbon Disulfide + Cinchona Officinalis + Cocculus Indicus + Conium Maculatum + Ferrum Phosphoricum + Gelsemium Sempervirens + German Chamomile + Hahnemann's Causticum + Lycopodium Clavatum + Oyster Shells + Phosphorus + Pomegranate Bark + Quinine Sulfate + Salicylic Acid + Sanguinaria Canadensis + Sulfur)","Triogene for (Calcium Glycerophosphate + Gentiana Lutea + Iron + Kola + Quinine)",	Drug/Small Molecule	TTD:DAP000491,bindingDb:50198086,chebi:15854,dpd:2254522,drugBank:DB00468,iupharLigand:2510,keggCompound:C06526,ndc:13310-153-07,pubChemCompound:8549,pubChemSubstance:151706,url:http://en.wikipedia.org/wiki/Quinine	COc1ccc2c(c1)c(ccn2)[C@H]([C@H]3CC4CCN3C[C@H]4C=C)O	ATC:M09AA(Quinine and derivatives),ATC:P01BC(Methanolquinolines)
PA451216	rabeprazole	Irsogladine Maleate,Rebeprazole sodium,rabeprazole sodium	AcipHex,Pariet		Drug/Small Molecule	TTD:DAP000727,chebi:8768,chebi:8769,chemSpider:4853,dpd:2243797,drugBank:DB01129,keggCompound:C07864,ndc:62856-243-30,pubChemCompound:5029,pubChemSubstance:10066,pubChemSubstance:46506366,url:http://en.wikipedia.org/wiki/Rabeprazole		ATC:A02BC(Proton pump inhibitors),MeSH:C063129(rabeprazole)
PA451219	rabies vaccines				Drug Class			ATC:J07BG(Rabies vaccines)
PA451221	raloxifene	LY-139481,RAL,Raloxifene Hcl,Raloxifene Hydrochloride,Raloxifeno [Spanish],Raloxifenum [Latin],raloxifene	Evista,Keoxifene		Drug/Small Molecule	HET:RAL,TTD:DAP000792,bindingDb:19441,chebi:8772,chemSpider:4859,dpd:2239028,drugBank:DB00481,keggCompound:C07228,ndc:0002-4165-02,pdb:RAL,pubChemCompound:5035,pubChemSubstance:148636,pubChemSubstance:46506514,url:http://en.wikipedia.org/wiki/Raloxifene	c1cc(ccc1c2c(c3ccc(cc3s2)O)C(=O)c4ccc(cc4)OCCN5CCCCC5)O	ATC:G03XC(Selective estrogen receptor modulators)
PA451223	ramipril	Ramiprilum [Latin]	Acovil,Altace,Carasel,Cardace,Delix,Hypren,Hytren,Lostapres,Pramace,Quark,Ramace,Triatec,Tritace,Unipril,Vesdil		Drug/Small Molecule	TTD:DAP000581,chebi:8774,chemSpider:4514937,dpd:2221829,drugBank:DB00178,keggDrug:D00421,ndc:54868-5896-0,pubChemCompound:5362129,pubChemSubstance:193088,pubChemSubstance:46506390,url:http://en.wikipedia.org/wiki/Ramipril	CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2[C@H]3CCC[C@H]3C[C@H]2C(=O)O	ATC:C09AA(ACE inhibitors, plain)
PA451224	ranitidine	Ranitidine Base,Ranitidine HCL,Ranitidine hydrochloride,Rantidine HCL	Alquen,Alter-H2,Alvidina,Apo-Ranitidin,Artomil,Azuranit,Coralen,Digestosan,Ergan,Esofex,Fendibina,Gastrial,Gastridina,Gastrolav,Gastrosedol,Kuracid,Lake,Logat,Melfax,Microtid,Mideran,Neugal,Noctone,Noktome,Normon,Novo-Radinine,Nu-Ranit,Pep-Rani,Ptinolin,Quadrin,Quantor,RAN,Radin,Ran H2,Ran Lich,Rani 2,Rani AbZ,Rani-BASF,Rani-Puren,Rani-Q,Rani-Sanorania,Rani-nerton,Raniben,Raniberl,Raniberta,Ranibloc,Ranic,Ranicux,Ranidil,Ranidin,Ranidine,Ranidura,Ranifur,Ranigasan,Ranigast,Ranigen,Ranilonga,Ranimerck,Raniogas,Raniplex,Ranisan,Ranitab,Ranitic,Ranitidin,Ranitidin 1A Pharma,Ranitidin AL,Ranitidin AWD,Ranitidin Arcana,Ranitidin Atid,Ranitidin Basics,Ranitidin Duncan,Ranitidin Dyna,Ranitidin Helvepharm,Ranitidin Heumann,Ranitidin Hexal,Ranitidin Merck,Ranitidin Millet,Ranitidin NM,Ranitidin Normon,Ranitidin PB,Ranitidin Stada,Ranitidin von ct,Ranitidin-Cophar,Ranitidin-Isis,Ranitidin-ratiopharm,Ranitidina Tamarang,Ranitidina predilu Grif,Ranitiget,Ranitin,Ranitine,Ranobel,Rantacid,Ranuber,Raticina,Regalil,Renatac,Rozon,Rubiulcer,Santanol,Serviradine,Sostril,Tanidina,Taural,Terposen,Toriol,Trigger,Tritec (ranitidine bismuth citrate salt),Ulcecur,Ulcex,Ulcirex,Ulcodin,Ulcolind Rani,Ulsaven,Ultidine,Viserul,Zandid,Zantac,Zantac 150,Zantac 75,Zantac In Plastic Container,Zantarac,Zantic		Drug/Small Molecule	TTD:DAP000340,bindingDb:22893,chebi:8776,chemSpider:2272523,dpd:740748,drugBank:DB00863,iupharLigand:1234,keggDrug:D00422,ndc:0172-4357-49,pubChemCompound:3001055,pubChemSubstance:187111,pubChemSubstance:46505543,url:http://en.wikipedia.org/wiki/Ranitidine	CNC(=CN(=O)=O)NCCSCc1ccc(o1)CN(C)C	ATC:A02BA(H2-receptor antagonists)
PA451232	remifentanil	Remifentanyl	Ultiva		Drug/Small Molecule	TTD:DAP000264,bindingDb:50012491,chemSpider:54803,dpd:2230410,drugBank:DB00899,keggCompound:C08021,ndc:67457-198-03,pubChemCompound:60815,pubChemSubstance:10221,pubChemSubstance:46504538,url:http://en.wikipedia.org/wiki/Remifentanil	CCC(=O)N(c1ccccc1)C2(CCN(CC2)CCC(=O)OC)C(=O)OC	ATC:N01AH(Opioid anesthetics),MeSH:C071741(remifentanil)
PA451234	repaglinide	AG-EE 388 ZW,AG-EE 623 ZW,Repaglinida [INN-Spanish],Repaglinidum [INN-Latin],repaglinide	GlucoNorm,Prandin		Drug/Small Molecule	TTD:DAP000133,bindingDb:50153520,chemSpider:59377,dpd:2239925,drugBank:DB00912,keggCompound:C07670,keggDrug:D00594,pubChemCompound:65981,pubChemSubstance:208038,pubChemSubstance:46508150,url:http://en.wikipedia.org/wiki/Repaglinide	CCOc1cc(ccc1C(=O)O)CC(=O)N[C@@H](CC(C)C)c2ccccc2N3CCCCC3	ATC:A10BX(Other blood glucose lowering drugs, excl. insulins),MeSH:C072379(repaglinide)
PA451236	reserpine		Cam-Ap-Es,Demi-Regroton,Diupres-250,Diupres-500,Diutensen-R,Dralserp,Hiserpia,Hydrap-ES,Hydromox R,Hydroserpine Plus (R-H-H),Metatensin #2,Metatensin #4,Naquival,Novoreserpine,Rau-Sed,Regroton,Renese-R,Reserfia,Salutensin,Salutensin-Demi,Sandril,Ser-A-Gen,Serpalan,Serpanray,Serpasil,Serpasil-Apresoline,Serpasil-Esidrix #1,Serpasil-Esidrix #2,Serpate,Serpivite,Unipres	"Hydropres 25 Tab (Hydrochlorothiazide + Reserpine)","Hydropres 50 Tab (Hydrochlorothiazide + Reserpine)","SER-AP-ES Tab (Hydralazine Hydrochloride + Hydrochlorothiazide + Reserpine)",	Drug/Small Molecule	TTD:DAP000755,chebi:28487,chemSpider:5566,dpd:21784,drugBank:DB00206,keggCompound:C06539,keggDrug:D00197,ndc:0185-0032-01,pubChemCompound:5770,pubChemSubstance:46505863,pubChemSubstance:8769,url:http://en.wikipedia.org/wiki/Reserpine	COc1ccc2c(c1)[nH]c3c2CCN4[C@@H]3C[C@H]5[C@@H](C4)C[C@H]([C@@H]([C@H]5C(=O)OC)OC)OC(=O)c6cc(c(c(c6)OC)OC)OC	ATC:C02AA(Rauwolfia alkaloids)
PA451241	ribavirin	RBV,Ribavirin Triphosphate,Ribavirina [INN-Spanish],Ribavirine [INN-French],Ribavirinum [INN-Latin]	Copegus,RIBAV,RTC,RTCA,RTP,Rebetol,Rebetron,Rebretron,Ribamide,Ribamidil,Ribamidyl,Ribasphere,Ribavirin Capsules,Ribavirin-TP,Tribavirin,Varazid,Vilona,Viramid,Virazid,Virazole,Virazole 5'-triphosphate	"Rebetron (Schering-Plough) (Ribavirin + Interferon alpha)",	Drug/Small Molecule	HET:RTP,TTD:DNC001210,chemSpider:34439,drugBank:DB00811,keggDrug:D00423,ndc:0004-0086-94,pdb:RTP,pubChemCompound:37542,pubChemSubstance:178906,pubChemSubstance:46505883,url:http://en.wikipedia.org/wiki/Ribavirin		ATC:J05AB(Nucleosides and nucleotides excl. reverse transcriptase inhibitors)
